B1,B2,B3,B4,B5,B6,B7,Class,Hyperfeature_1
9523,8606,8050,6878,20818,11247,7323,0,7.024275368628189e-13
9492,8588,8024,6842,20714,11055,7239,0,7.127017047579164e-13
9488,8589,8025,6818,21381,11049,7169,0,6.808355807017894e-13
9475,8528,7891,6758,19976,10839,7126,0,7.604424556641599e-13
9483,8575,7958,6853,18372,10664,7147,0,8.815340443576841e-13
9507,8596,7906,6840,18993,10586,7109,0,8.38153341114152e-13
9510,8594,8067,6928,20269,11200,7336,0,7.438410261476959e-13
9511,8573,8034,6872,20375,11125,7317,0,7.296458995242125e-13
9533,8577,8043,6861,21553,11453,7377,0,6.604364947351677e-13
9492,8557,7953,6809,21149,11130,7248,0,6.905403942023936e-13
9518,8618,8092,6888,21086,11260,7318,0,6.879527889061324e-13
9494,8596,8032,6823,20885,10984,7191,0,7.02336155833136e-13
9520,8578,7997,6829,21151,11354,7376,0,6.759888952989115e-13
10325,9679,9365,9383,16242,17795,12456,0,1.1010719481849139e-12
10362,9727,9480,9814,16510,17909,12753,0,1.1804115803145168e-12
10236,9582,9336,9491,16586,16973,11856,0,1.1694618788137457e-12
10202,9620,9408,9602,16484,16964,11688,0,1.24139740180703e-12
10301,9706,9496,9780,16642,17321,11915,0,1.2321754995464008e-12
10276,9649,9405,9608,16403,17086,11724,0,1.2426119220579056e-12
9510,8599,7998,6856,19365,10704,7171,0,8.011787782715961e-13
10260,9640,9292,9198,16472,17811,12575,0,1.0064030035345534e-12
10309,9498,8992,9106,15694,17757,12345,0,1.157992120012207e-12
10366,9655,9256,9616,15845,17619,12637,0,1.2680598864736226e-12
10240,9588,9303,9377,16403,17273,12204,0,1.1227071400652332e-12
10168,9426,9051,8827,16199,16118,11271,0,1.0809831863648737e-12
10260,9571,9246,9296,16193,16990,11843,0,1.16523013757367e-12
10372,9716,9496,9822,16559,17557,12347,0,1.211940067937947e-12
10299,9697,9474,9714,16334,17189,12210,0,1.2338339348977718e-12
9520,8613,7939,6854,19821,10631,7195,0,7.735006687657764e-13
9502,8581,7940,6823,20233,11069,7230,0,7.416691878819373e-13
9529,8600,8107,6885,21305,11668,7455,0,6.637263045909584e-13
9513,8585,8040,6866,19447,10484,7054,0,8.089899668679153e-13
9508,8584,7983,6854,20010,11028,7271,0,7.537462759889677e-13
9473,8553,7969,6815,21086,11326,7342,0,6.865198483424478e-13
9529,8606,8110,6889,21372,11574,7398,0,6.659934975455655e-13
9538,8637,8066,6880,20209,11562,7432,0,7.191097086256883e-13
9513,8616,8061,6895,21200,11420,7360,0,6.834248346269455e-13
9507,8617,7982,6883,19832,10880,7220,0,7.749448569847993e-13
9491,8596,8046,6864,21642,11382,7318,0,6.636789967255261e-13
9567,8631,8082,6940,20581,11369,7372,0,7.176813634801023e-13
9496,8578,7965,6808,19846,10802,7087,0,7.73131123379231e-13
9541,8638,8017,6904,20659,11104,7324,0,7.16099970608248e-13
9531,8623,7973,6836,20074,11426,7374,0,7.305668776519258e-13
9533,8636,8043,6915,20684,11366,7380,0,7.106656293922444e-13
9529,8593,8046,6886,21124,11420,7404,0,6.827260453345724e-13
9484,8543,7750,6742,18041,9809,6801,0,9.420220287892288e-13
9485,8554,7890,6833,19736,11095,7303,0,7.740112252599537e-13
9491,8569,8061,6871,22026,11731,7495,0,6.339883563316095e-13
9470,8571,8026,6851,21192,11160,7276,0,6.904864800001491e-13
9513,8564,7863,6753,18805,10900,7269,0,8.126008579958393e-13
9498,8590,7980,6857,19668,11121,7332,0,7.688375587010202e-13
9522,8600,8001,6841,19537,10941,7201,0,7.81283328899004e-13
9495,8555,7931,6791,19322,10840,7098,0,8.048274922484875e-13
9529,8615,7989,6828,20781,10850,7149,0,7.126546179776899e-13
9476,8548,7858,6750,18627,10592,7031,0,8.571998793361591e-13
9506,8595,7929,6800,20619,10986,7177,0,7.196745642568123e-13
9525,8591,7935,6783,20648,11099,7194,0,7.103913951374427e-13
9470,8562,7940,6802,20784,11197,7349,0,6.994070490703945e-13
9506,8604,8038,6846,21208,11023,7207,0,6.887444806953353e-13
9491,8550,7934,6789,20878,11278,7323,0,6.938604442189839e-13
9495,8566,7914,6829,20086,11127,7310,0,7.476227478267386e-13
9493,8563,7931,6822,19058,10719,7164,0,8.23514043930199e-13
9482,8583,7994,6809,20469,10923,7190,0,7.255776074473958e-13
9469,8579,7985,6815,20647,10800,7167,0,7.222601117607229e-13
9494,8572,7954,6813,20216,11204,7258,0,7.371244555696082e-13
9523,8589,7905,6809,20083,11002,7186,0,7.51725670023617e-13
9521,8608,7994,6861,20564,11398,7348,0,7.135773655285249e-13
9490,8555,7977,6781,21105,11010,7226,0,6.859609621440283e-13
10012,9178,8398,7092,6064,5255,5143,0,-1.2327728192273042e-11
10012,9215,8716,7616,6058,5247,5131,0,-9.023000900187127e-12
10036,9212,8647,7455,6065,5250,5138,0,-9.734336488129563e-12
10028,9202,8575,7348,6054,5261,5134,0,-1.0271112158856425e-11
9983,9197,8769,7997,6201,5312,5160,0,-8.571184238362277e-12
10011,9217,8831,8151,6167,5296,5142,0,-7.992287766879779e-12
10046,9263,8882,8293,6173,5289,5136,0,-7.641996739574462e-12
10007,9185,8578,7532,6098,5277,5128,0,-9.784854058381037e-12
10033,9169,8452,7267,6077,5279,5128,0,-1.1130202584058117e-11
10005,9180,8511,7321,6075,5267,5134,0,-1.0718315641830942e-11
10016,9202,8636,7478,6074,5256,5126,0,-9.76193774146156e-12
10041,9228,8775,7727,6059,5257,5128,0,-8.585114339396524e-12
10035,9238,8811,7782,6056,5256,5129,0,-8.375069631597676e-12
10029,9178,8467,7223,6048,5254,5129,0,-1.1107834991140227e-11
10009,9170,8386,7083,6062,5257,5132,0,-1.2439622775462168e-11
10018,9180,8464,7169,6052,5263,5124,0,-1.153600679904002e-11
10027,9188,8527,7271,6048,5257,5117,0,-1.0753705799038385e-11
10038,9198,8594,7402,6052,5257,5129,0,-9.972309482711134e-12
10017,9211,8668,7534,6059,5267,5132,0,-9.375818790225544e-12
10009,9217,8702,7608,6060,5261,5130,0,-9.079320160070505e-12
10020,9223,8695,7595,6064,5257,5126,0,-9.147285775672973e-12
10010,9206,8652,7515,6074,5249,5125,0,-9.591323968268278e-12
10004,9175,8536,7373,6075,5254,5123,0,-1.0434106304246834e-11
10015,9204,8656,7866,6134,5289,5138,0,-8.714070819690436e-12
10032,9245,8768,8094,6141,5269,5146,0,-8.016031125046698e-12
10028,9213,8580,7566,6116,5276,5149,0,-9.672507954590674e-12
9988,9178,8428,7256,6081,5270,5117,0,-1.1334181176675647e-11
9991,9169,8605,7651,6157,5321,5151,0,-9.649669747471702e-12
10002,9202,8590,7391,6069,5261,5125,0,-1.0198089913863268e-11
10006,9189,8578,7392,6054,5256,5121,0,-1.0111096031556568e-11
10004,9187,8551,7418,6069,5260,5120,0,-1.0137420034902847e-11
10019,9163,8506,7321,6077,5263,5128,0,-1.0759323739655676e-11
9996,9162,8415,7188,6093,5273,5123,0,-1.1951075956428845e-11
10021,9190,8507,7461,6093,5276,5148,0,-1.0089425504101829e-11
10026,9207,8629,7463,6058,5265,5130,0,-9.701231795164024e-12
9992,9204,8672,7786,6125,5290,5142,0,-8.89977012889169e-12
9994,9172,8509,7444,6141,5314,5156,0,-1.057483231995295e-11
10015,9167,8353,7046,6063,5258,5129,0,-1.2840395312642653e-11
10016,9179,8380,7082,6060,5262,5122,0,-1.2436199220315571e-11
10002,9189,8434,7143,6043,5256,5124,0,-1.167806251002348e-11
10020,9199,8545,7343,6048,5248,5133,0,-1.0298776095257726e-11
10020,9251,8701,7908,6151,5260,5151,0,-8.567309152616082e-12
10027,9199,8611,7407,6053,5258,5125,0,-9.954213061107314e-12
10022,9190,8555,7349,6056,5256,5118,0,-1.0357805813115747e-11
10023,9187,8560,7446,6051,5260,5120,0,-9.848196008571426e-12
9984,9173,8479,7272,6078,5264,5129,0,-1.1120136377139633e-11
10009,9148,8398,7149,6097,5258,5138,0,-1.229668474214623e-11
10013,9201,8564,7325,6047,5265,5120,0,-1.0392942817060956e-11
10026,9176,8441,7173,6066,5252,5134,0,-1.1657976378607195e-11
10043,9177,8381,7106,6072,5263,5119,0,-1.2350504633523879e-11
10011,9160,8351,7043,6057,5261,5129,0,-1.2808384136792005e-11
9975,9170,8540,7513,6140,5301,5143,0,-1.0232920625261748e-11
10022,9246,8857,8213,6202,5281,5141,0,-7.949668865841446e-12
10098,9297,8914,8532,6992,5530,5244,0,-1.077128364800181e-11
10003,9198,8602,7422,6055,5252,5128,0,-9.928925605905688e-12
9984,9168,8446,7380,6182,5309,5159,0,-1.1398825982886593e-11
10023,9208,8580,7696,6632,5335,5179,0,-1.3573512594970493e-11
10018,9146,8403,7166,6099,5259,5133,0,-1.2177870068083886e-11
10005,9169,8443,7240,6058,5263,5115,0,-1.1193815973606786e-11
10003,9187,8545,7386,6051,5261,5119,0,-1.0165673550894062e-11
10031,9189,8523,7290,6070,5257,5127,0,-1.0815010318718234e-11
10023,9188,8552,7339,6063,5258,5125,0,-1.0457859966253704e-11
10019,9177,8538,7320,6073,5252,5128,0,-1.0673981195105431e-11
10032,9188,8498,7245,6068,5264,5120,0,-1.1120008495298487e-11
10035,9177,8420,7163,6042,5259,5121,0,-1.1526549345967363e-11
9990,9195,8637,7755,6144,5286,5146,0,-9.143619404258545e-12
10062,9273,8899,8554,6451,5280,5139,0,-8.15407725708539e-12
10003,9149,8339,7044,6072,5246,5129,0,-1.3041329274860547e-11
10008,9162,8370,7078,6053,5263,5126,0,-1.2423833063802995e-11
10163,9417,9159,9283,8329,5535,5262,0,-1.9583708108513954e-11
10007,9159,8354,7066,6075,5262,5126,0,-1.2836557783998772e-11
10016,9180,8391,7118,6066,5264,5122,0,-1.2187368288732543e-11
9999,9191,8497,7239,6081,5253,5115,0,-1.1329689376658525e-11
10005,9189,8485,7251,6074,5257,5125,0,-1.117347564085238e-11
10031,9192,8484,7260,6060,5257,5127,0,-1.0951504147636936e-11
10023,9200,8511,7324,6076,5262,5124,0,-1.0688255245720636e-11
10016,9181,8510,7301,6075,5267,5128,0,-1.083458664076791e-11
10009,9174,8451,7204,6073,5261,5118,0,-1.1553857186564474e-11
10021,9153,8316,7026,6071,5247,5128,0,-1.3215265650885395e-11
10094,9262,8761,8104,7021,5352,5173,0,-1.4312192611725425e-11
10169,9378,9158,9251,7604,5348,5166,0,-1.1517023313809292e-11
10038,9276,8851,8438,6488,5279,5134,0,-8.629552879664684e-12
9970,9188,8601,7678,6136,5288,5137,0,-9.445766022353258e-12
9997,9160,8440,7233,6092,5275,5125,0,-1.1575767720674591e-11
10032,9178,8328,7049,6069,5263,5123,0,-1.2907088747509537e-11
10020,9184,8367,7097,6066,5262,5129,0,-1.2370546341453139e-11
10028,9180,8455,7177,6076,5269,5132,0,-1.1712276252868295e-11
10010,9198,8509,7238,6079,5263,5126,0,-1.125561198807036e-11
10017,9194,8488,7235,6076,5256,5126,0,-1.127113078115011e-11
10027,9186,8479,7239,6074,5265,5129,0,-1.1229397039998983e-11
10016,9178,8478,7230,6074,5260,5123,0,-1.1325532304341856e-11
10032,9201,8608,7692,6132,5291,5138,0,-9.290413419309067e-12
10010,9167,8461,7224,6087,5258,5121,0,-1.1544024245219018e-11
10017,9170,8428,7228,6100,5268,5129,0,-1.1664414730840735e-11
10128,9308,8876,8360,7147,5362,5171,0,-1.3316186081406055e-11
10137,9387,9102,9092,7470,5313,5157,0,-1.1410318765361767e-11
10065,9262,8775,8243,6362,5268,5145,0,-8.58283461405914e-12
10021,9164,8300,7012,6072,5251,5130,0,-1.3377173538967921e-11
10017,9167,8435,7224,6096,5260,5131,0,-1.1641109336306972e-11
10096,9285,8859,8258,6326,5294,5138,0,-8.272420142508736e-12
10113,9343,9037,8766,6456,5263,5142,0,-7.576493274747168e-12
10019,9180,8453,7217,6077,5271,5124,0,-1.1468893275519985e-11
10064,9250,8780,8197,6152,5278,5139,0,-7.822238679114415e-12
9994,9212,8690,7928,6133,5294,5136,0,-8.52167101858071e-12
10005,9166,8314,7014,6066,5259,5131,0,-1.3265212303283264e-11
10007,9170,8374,7076,6068,5264,5124,0,-1.2615364500892039e-11
10003,9185,8454,7162,6078,5269,5129,0,-1.1877771853149902e-11
10033,9186,8474,7216,6078,5260,5125,0,-1.143171014640249e-11
10032,9199,8479,7218,6076,5255,5127,0,-1.1371861363561984e-11
10026,9195,8475,7237,6077,5267,5120,0,-1.1286779854210145e-11
10037,9175,8474,7225,6078,5253,5125,0,-1.137941558523538e-11
9997,9157,8293,7008,6075,5262,5125,0,-1.3529386422977233e-11
9994,9172,8471,7237,6100,5264,5119,0,-1.1588666853336323e-11
10013,9166,8338,7076,6070,5264,5132,0,-1.2673164151582546e-11
10023,9193,8485,7228,6094,5270,5120,0,-1.1509234400300032e-11
10006,9182,8473,7200,6061,5273,5126,0,-1.1405850465759729e-11
9989,9181,8429,7136,6078,5258,5125,0,-1.2149043608639785e-11
10024,9180,8462,7239,6075,5261,5132,0,-1.1265767005136699e-11
10042,9236,8715,7871,6118,5265,5125,0,-8.531246808265577e-12
10078,9286,8931,8453,6235,5264,5133,0,-7.509064057252554e-12
10058,9241,8807,8187,6139,5265,5130,0,-7.793699656322333e-12
10007,9220,8667,7851,6131,5275,5122,0,-8.749400895875836e-12
10017,9159,8315,7012,6064,5251,5129,0,-1.3255459651389084e-11
10002,9163,8285,6999,6064,5263,5117,0,-1.3484284583326132e-11
10014,9165,8447,7235,6073,5255,5124,0,-1.1340162326916365e-11
10021,9175,8415,7119,6079,5269,5142,0,-1.2249019299092354e-11
9995,9207,8691,7829,6128,5266,5139,0,-8.76716062246768e-12
9991,9157,8287,7003,6061,5261,5129,0,-1.338829086060673e-11
10004,9160,8305,6994,6064,5253,5120,0,-1.349862563276122e-11
10008,9151,8328,7046,6071,5266,5119,0,-1.3041842883288257e-11
10020,9176,8385,7123,6081,5268,5125,0,-1.2323671312526384e-11
9998,9183,8399,7122,6076,5257,5124,0,-1.227263548055418e-11
10001,9182,8443,7166,6062,5260,5128,0,-1.1699276704512333e-11
10024,9172,8458,7185,6073,5272,5129,0,-1.1639739847342558e-11
10023,9245,8775,8038,6125,5265,5128,0,-8.099929635990628e-12
10018,9203,8604,7618,6099,5263,5121,0,-9.404994282234718e-12
10024,9183,8484,7288,6092,5261,5129,0,-1.108731910224514e-11
10017,9183,8468,7263,6077,5258,5125,0,-1.1141673360322025e-11
9990,9176,8457,7204,6076,5270,5130,0,-1.1568730919950809e-11
10059,9265,8887,8308,6175,5267,5140,0,-7.601225021995562e-12
10033,9256,8818,8137,6112,5269,5133,0,-7.778719076439106e-12
10025,9247,8780,8032,6099,5266,5130,0,-7.99315851389578e-12
10023,9204,8601,7627,6089,5264,5130,0,-9.292027879636489e-12
10021,9186,8521,7327,6089,5261,5117,0,-1.0804091483218963e-11
10043,9172,8485,7239,6097,5265,5122,0,-1.1462309207328135e-11
10028,9181,8463,7197,6085,5272,5129,0,-1.1655659868423101e-11
10011,9194,8440,7166,6074,5259,5134,0,-1.1791001579430663e-11
10021,9193,8405,7132,6083,5239,5131,0,-1.2205037725061865e-11
10012,9173,8379,7100,6084,5250,5134,0,-1.2558642572269655e-11
10016,9172,8356,7066,6080,5263,5123,0,-1.2876244128624409e-11
9994,9158,8305,7016,6054,5263,5117,0,-1.3155551244211224e-11
10003,9160,8278,6987,6059,5265,5127,0,-1.3527546277207012e-11
10001,9162,8286,6989,6073,5276,5136,0,-1.3675113782904489e-11
10041,9224,8728,7896,6119,5275,5140,0,-8.444087667954625e-12
10028,9246,8823,8097,6121,5273,5138,0,-7.893738673724178e-12
10040,9260,8863,8234,6110,5268,5130,0,-7.551346505338295e-12
10053,9259,8825,8083,6106,5261,5130,0,-7.842357615396805e-12
10033,9217,8578,7549,6080,5248,5141,0,-9.512682668336632e-12
10035,9178,8477,7316,6070,5263,5135,0,-1.0714731437471511e-11
10013,9186,8514,7320,6088,5264,5134,0,-1.0817609173099317e-11
10004,9172,8470,7221,6075,5264,5138,0,-1.1394488462212075e-11
10021,9187,8435,7167,6078,5272,5132,0,-1.1835603730252961e-11
10030,9199,8409,7120,6086,5256,5138,0,-1.2298706690501797e-11
10039,9198,8369,7074,6078,5257,5143,0,-1.2641447951406613e-11
9996,9153,8293,7004,6064,5254,5121,0,-1.3430997559529353e-11
10012,9161,8283,7007,6072,5261,5133,0,-1.3465732238421442e-11
10013,9159,8286,7006,6077,5258,5132,0,-1.3548171954886564e-11
10001,9162,8324,7040,6069,5255,5134,0,-1.3034801976236321e-11
9990,9158,8287,7011,6074,5268,5122,0,-1.3508816517257819e-11
10010,9159,8294,7005,6078,5275,5134,0,-1.3559213942031304e-11
10007,9154,8291,6996,6080,5252,5119,0,-1.3743497740355325e-11
10018,9176,8297,7010,6078,5261,5125,0,-1.34887197475566e-11
10021,9188,8331,7053,6072,5256,5127,0,-1.289395825271491e-11
10039,9199,8385,7094,6084,5260,5122,0,-1.2562824138736624e-11
10049,9182,8404,7138,6078,5269,5129,0,-1.2085603570847954e-11
10023,9166,8423,7166,6096,5267,5139,0,-1.2068320307121585e-11
10022,9196,8424,7192,6094,5274,5133,0,-1.182099500701029e-11
10042,9171,8466,7266,6086,5263,5121,0,-1.1205695819399109e-11
10033,9209,8611,7557,6085,5279,5128,0,-9.509247334020189e-12
10061,9255,8796,8030,6093,5277,5127,0,-7.92748373448952e-12
10048,9246,8792,8028,6087,5281,5121,0,-7.938038875886308e-12
10047,9241,8769,8009,6103,5275,5124,0,-8.067131333931276e-12
9992,9148,8268,6984,6063,5253,5122,0,-1.3681389520920502e-11
10000,9170,8293,7002,6087,5271,5136,0,-1.371883089091502e-11
10030,9145,8281,6997,6080,5261,5129,0,-1.3704218853779833e-11
10003,9163,8300,6994,6078,5269,5139,0,-1.3659384079447022e-11
10022,9173,8333,7039,6095,5257,5141,0,-1.3327084719137809e-11
10029,9194,8355,7073,6085,5261,5132,0,-1.2807227935754806e-11
10043,9189,8379,7097,6076,5265,5131,0,-1.2433630274504219e-11
10030,9168,8397,7115,6072,5262,5140,0,-1.222933074053109e-11
10024,9198,8452,7209,6071,5260,5131,0,-1.1421202263466935e-11
10022,9190,8551,7373,6092,5265,5120,0,-1.0524041714841908e-11
10017,9203,8581,7507,6085,5281,5128,0,-9.76967734910847e-12
10035,9214,8628,7624,6089,5271,5135,0,-9.243601754551334e-12
10030,9248,8728,7887,6093,5269,5121,0,-8.363402059742028e-12
10045,9219,8656,7746,6102,5273,5125,0,-8.883994858734173e-12
10625,9918,9478,9804,16450,19616,13753,0,1.0528804898863794e-12
10719,10134,9626,10037,16205,21687,15207,0,1.0271619168844086e-12
10743,10137,9714,10214,16127,22252,15709,0,1.0617008547016872e-12
10708,10142,9462,9750,15278,21690,15332,0,1.0915093845065379e-12
10642,9905,9335,9564,14886,21227,14922,0,1.1705370706758208e-12
10635,9999,9593,9922,16385,20833,14621,0,1.0212656041553907e-12
10488,9742,9238,9238,16615,19045,13170,0,9.306183153737704e-13
10511,9766,9265,9234,16824,18519,12797,0,9.230465744166879e-13
10472,9711,9252,9255,16851,18449,12687,0,9.446691622291207e-13
10399,9598,9120,8996,17148,17584,12119,0,8.9991351660972e-13
10461,9668,9189,9158,16912,17915,12352,0,9.422368896568117e-13
10570,9842,9294,9365,16115,19776,13806,0,9.733810911124543e-13
10943,10399,10303,11111,17872,22234,15865,0,9.816656747218697e-13
10775,10137,9846,10467,17392,21975,15349,0,9.584247665431625e-13
10738,10114,9710,10282,16843,21854,15384,0,9.932311035245764e-13
10771,10174,9818,10414,16866,22060,15543,0,1.0051598989565285e-12
10800,10191,9813,10517,16758,22205,15599,0,1.0519387448256488e-12
10781,10187,9793,10444,16566,22118,15516,0,1.0676761056210626e-12
10350,9524,9036,8784,16585,17199,11787,0,9.420959439400432e-13
10263,9400,8832,8348,16960,15953,10765,0,8.82237639804742e-13
10322,9508,8952,8682,16771,17105,11660,0,9.09647386018958e-13
10281,9428,8902,8578,17080,16646,11309,0,8.869196075512364e-13
10237,9355,8786,8246,17600,15730,10517,0,8.21466254292577e-13
10315,9501,8879,8562,17095,16575,11319,0,8.72244089078475e-13
10802,10235,9897,10615,16944,22481,15675,0,1.0380105357931415e-12
10158,9252,8639,8096,17059,15189,10065,0,8.948835333415415e-13
10241,9358,8779,8233,17239,15785,10510,0,8.511598241037355e-13
10327,9481,8983,8693,17005,16801,11409,0,9.06017364410041e-13
10276,9453,8898,8560,16432,16868,11481,0,9.37986466004231e-13
10327,9451,8864,8519,16294,16553,11249,0,9.591383022014258e-13
10411,9600,9016,8834,15830,17513,12096,0,1.0234005082661459e-12
10818,10234,9946,10598,17572,22256,15610,0,9.36962349249401e-13
10809,10195,9899,10544,17324,22248,15639,0,9.611873572443444e-13
10817,10205,9867,10543,16983,22378,15761,0,1.0054345610187028e-12
10755,10138,9734,10401,16475,21850,15333,0,1.0944457168653695e-12
10742,10125,9754,10459,16507,22072,15469,0,1.102156770540037e-12
10802,10207,9890,10700,16940,22829,15933,0,1.0560557127743774e-12
10964,10395,10163,10967,17731,22378,15946,0,9.627308354992163e-13
10814,10235,9934,10575,17626,22408,15759,0,9.15341207095734e-13
10788,10201,9849,10423,17454,21939,15345,0,9.290212801134178e-13
10735,10082,9663,10201,16711,21221,15017,0,1.0177956827899287e-12
10769,10178,9759,10489,16649,22600,15851,0,1.0533862646384324e-12
10387,9538,8934,8701,16021,17033,11670,0,1.0012972014655074e-12
10799,10210,9831,10672,16760,23079,16034,0,1.0763862237460855e-12
10405,9608,9046,8965,15700,17657,12201,0,1.081523345025252e-12
10276,9432,8850,8495,16186,16369,11145,0,9.815054690120072e-13
10356,9507,8885,8552,16748,16540,11225,0,9.087702832394306e-13
10327,9466,8948,8594,17032,16717,11185,0,8.946404629803473e-13
10177,9274,8634,8041,17085,15178,10126,0,8.664085653886002e-13
10817,10213,9842,10527,17006,22496,15894,0,9.8974777686831e-13
10770,10205,9812,10623,16748,22887,15993,0,1.0682479812978562e-12
10314,9467,8866,8594,15656,16482,11209,0,1.0777769348169487e-12
10348,9476,8850,8540,15863,16515,11200,0,1.0246698125156488e-12
10278,9411,8847,8469,16376,16421,11030,0,9.610292374962593e-13
10298,9433,8788,8378,16621,16226,10920,0,9.13439953721598e-13
